Reaction Date,Reaction Type,Parent Type,Parent ID
"May 14, 2025, 7:01:15 PM",Kudos,Activity,14475230307
"May 16, 2025, 12:39:06 PM",Kudos,Activity,14496722362
"May 16, 2025, 12:39:19 PM",Kudos,Activity,14496201676
"May 16, 2025, 12:40:03 PM",Kudos,Activity,14490168689
"May 16, 2025, 12:40:21 PM",Kudos,Activity,14486147309
"May 27, 2025, 8:36:29 AM",Kudos,Activity,14606895299
"May 27, 2025, 8:38:58 AM",Kudos,Activity,14591400974
"May 29, 2025, 9:18:47 AM",Kudos,Activity,14628473035
"May 31, 2025, 6:01:11 PM",Kudos,Activity,14650124279
"May 31, 2025, 6:01:39 PM",Kudos,Activity,14653950419
"Jun 1, 2025, 7:39:09 PM",Kudos,Activity,14662111414
"Jun 1, 2025, 7:40:47 PM",Kudos,Activity,14662814085
"Jun 8, 2025, 12:51:51 PM",Kudos,Activity,14733225877
"Jun 8, 2025, 12:52:25 PM",Kudos,Activity,14732909183
"Jun 9, 2025, 8:48:12 AM",Kudos,Activity,14741149601
"Jun 9, 2025, 8:48:33 AM",Kudos,Activity,14740639353
"Jun 12, 2025, 5:57:30 AM",Kudos,Activity,14773184750
"Jun 13, 2025, 9:39:57 PM",Kudos,Activity,14788878051
"Jun 18, 2025, 10:11:32 AM",Kudos,Activity,14835475087
"Jun 18, 2025, 10:11:46 AM",Kudos,Activity,14830975388
"Jun 18, 2025, 10:11:51 AM",Kudos,Activity,14830209303
"Jun 25, 2025, 6:06:03 PM",Kudos,Activity,14914176938
"Jun 25, 2025, 6:06:04 PM",Kudos,Activity,14914056132
"Jun 25, 2025, 6:48:13 PM",Kudos,Activity,14913294645
"Jun 28, 2025, 4:42:52 PM",Kudos,Activity,14942451835
"Jun 28, 2025, 4:43:02 PM",Kudos,Activity,14940665310
"Jun 29, 2025, 2:42:35 PM",Kudos,Activity,14952962924
"Jun 29, 2025, 2:42:37 PM",Kudos,Activity,14953088201
"Jun 29, 2025, 2:42:59 PM",Kudos,Activity,14951321851
"Jun 29, 2025, 6:55:29 PM",Kudos,Activity,14950939396
"Jul 2, 2025, 8:18:32 AM",Kudos,Activity,14980649295
"Jul 6, 2025, 5:09:00 PM",Kudos,Activity,15024420325
"Jul 13, 2025, 11:09:53 AM",Kudos,Activity,15098868532
"Aug 3, 2025, 3:31:13 PM",Kudos,Activity,15329794773
"Aug 3, 2025, 3:31:23 PM",Kudos,Activity,15328966762
"Aug 3, 2025, 3:32:37 PM",Kudos,Activity,15328168187
"Aug 3, 2025, 3:32:48 PM",Kudos,Activity,15326411297
"Aug 3, 2025, 3:33:17 PM",Kudos,Activity,15320130207
"Aug 3, 2025, 3:34:01 PM",Kudos,Activity,15318047855
"Aug 3, 2025, 3:34:55 PM",Kudos,Activity,15310109998
"Aug 3, 2025, 3:36:42 PM",Kudos,Activity,15278498256
"Aug 3, 2025, 3:36:45 PM",Kudos,Activity,15278751195
"Aug 6, 2025, 12:37:08 PM",Kudos,Activity,15363739668
"Aug 6, 2025, 12:38:29 PM",Kudos,Activity,15354782395
"Aug 6, 2025, 12:40:30 PM",Kudos,Activity,15343755823
"Aug 7, 2025, 6:01:43 PM",Kudos,Activity,15379209530
"Aug 10, 2025, 2:41:01 PM",Kudos,Activity,15409844977
"Aug 10, 2025, 7:09:29 PM",Kudos,Activity,15414147758
"Aug 20, 2025, 2:54:24 PM",Kudos,Activity,15524729494
"Sep 3, 2025, 10:09:42 AM",Kudos,Activity,15652481265
"Sep 3, 2025, 10:11:16 AM",Kudos,Activity,15639508094
"Sep 3, 2025, 10:11:17 AM",Kudos,Activity,15639844720
"Sep 3, 2025, 10:11:52 AM",Kudos,Activity,15628313347
"Sep 16, 2025, 5:12:21 AM",Kudos,Activity,15821614419
"Sep 16, 2025, 5:12:40 AM",Kudos,Activity,15817975214
"Sep 29, 2025, 1:22:29 PM",Kudos,Activity,15966250933
"Sep 29, 2025, 6:19:11 PM",Kudos,Activity,15976026461
"Oct 4, 2025, 3:14:06 PM",Kudos,Activity,16030576135
"Oct 4, 2025, 3:15:24 PM",Kudos,Activity,16030445856
"Oct 15, 2025, 10:00:01 AM",Kudos,Activity,16130921780
"Oct 18, 2025, 2:16:16 PM",Kudos,Activity,16178042570
"Oct 18, 2025, 2:16:33 PM",Kudos,Activity,16179559606
"Nov 22, 2025, 8:11:16 AM",Kudos,Activity,16529923121
"Nov 22, 2025, 8:12:16 AM",Kudos,Activity,16522343413
"Nov 22, 2025, 8:13:04 AM",Kudos,Activity,16511787557
"Nov 27, 2025, 5:18:43 PM",Kudos,Activity,16583302941
"Nov 27, 2025, 5:54:52 PM",Kudos,Activity,16584383036
"Dec 6, 2025, 2:12:47 PM",Kudos,Activity,16666127298
"Dec 6, 2025, 7:23:02 PM",Kudos,Activity,16668470304
"Dec 6, 2025, 7:24:23 PM",Kudos,Activity,16667544734
"Dec 6, 2025, 7:24:31 PM",Kudos,Activity,16666366815
"Dec 26, 2025, 9:57:33 PM",Kudos,Activity,16839656583
"Dec 26, 2025, 9:57:40 PM",Kudos,Activity,16840314169
"Dec 26, 2025, 9:57:47 PM",Kudos,Activity,16837973379
"Jan 3, 2026, 5:47:23 PM",Kudos,Activity,16924062713
"Jan 3, 2026, 5:48:41 PM",Kudos,Activity,16920237971
"Jan 3, 2026, 5:48:58 PM",Kudos,Activity,16918067474
"Jan 10, 2026, 12:45:58 PM",Kudos,Activity,16999516765
"Jan 11, 2026, 10:54:43 AM",Kudos,Activity,17005073906
"Jan 13, 2026, 6:45:08 PM",Kudos,Activity,17037129230
"Jan 27, 2026, 9:38:11 AM",Kudos,Activity,17190382478
"Feb 1, 2026, 12:21:32 PM",Kudos,Activity,17240531085
"Feb 1, 2026, 12:22:56 PM",Kudos,Activity,17224364285
"Mar 20, 2026, 9:06:01 AM",Kudos,Activity,17787458853
"Mar 20, 2026, 9:06:15 AM",Kudos,Activity,17785012156
"Mar 20, 2026, 9:06:28 AM",Kudos,Activity,17782697274
"Mar 20, 2026, 9:06:54 AM",Kudos,Activity,17780542140
"Mar 20, 2026, 9:08:38 AM",Kudos,Activity,17731679388
"Mar 20, 2026, 9:08:41 AM",Kudos,Activity,17735811739
"Mar 20, 2026, 9:08:49 AM",Kudos,Activity,17730510102
"Mar 20, 2026, 9:08:57 AM",Kudos,Activity,17730559250
"Mar 21, 2026, 9:43:10 AM",Kudos,Activity,17792767164
"Mar 23, 2026, 9:32:57 AM",Kudos,Activity,17818121370
"Mar 30, 2026, 11:05:11 AM",Kudos,Activity,17903561807
"Apr 4, 2026, 8:43:52 AM",Kudos,Activity,17963677768
"Apr 4, 2026, 8:43:56 AM",Kudos,Activity,17963412356
"Apr 6, 2026, 6:24:18 PM",Kudos,Activity,18001761052
"Apr 10, 2026, 8:34:04 PM",Kudos,Activity,18042399470
"Apr 11, 2026, 7:21:59 PM",Kudos,Activity,18069004903
"Apr 12, 2026, 10:28:24 AM",Kudos,Activity,18073103843
"Apr 13, 2026, 7:47:45 AM",Kudos,Activity,18081551289
"Apr 13, 2026, 7:48:52 AM",Kudos,Activity,18078490653
"Apr 13, 2026, 7:48:56 AM",Kudos,Activity,18078445807
"Apr 18, 2026, 2:40:06 PM",Kudos,Activity,18159078687
"Apr 18, 2026, 5:18:10 PM",Kudos,Activity,18159857643
"Apr 19, 2026, 6:43:01 PM",Kudos,Activity,18174812894
"Apr 19, 2026, 6:43:38 PM",Kudos,Activity,18167799944
"Apr 25, 2026, 4:47:02 PM",Kudos,Activity,18254795611
"Apr 25, 2026, 4:47:29 PM",Kudos,Activity,18252463369
"Apr 25, 2026, 4:51:40 PM",Kudos,Activity,18230091218
"Apr 27, 2026, 10:33:46 AM",Kudos,Activity,18276108465
"Apr 27, 2026, 10:33:47 AM",Kudos,Activity,18276168570
"Apr 27, 2026, 10:34:39 AM",Kudos,Activity,18267474077
"Apr 27, 2026, 6:35:11 PM",Kudos,Activity,18279026773
"May 2, 2026, 6:21:58 PM",Kudos,Activity,18348010919
"May 3, 2026, 7:17:40 PM",Kudos,Activity,18362703375
"May 10, 2026, 8:04:17 AM",Kudos,Activity,18440402633
"May 10, 2026, 10:33:18 AM",Kudos,Activity,18440759958
"May 10, 2026, 6:00:52 PM",Kudos,Activity,18452955659
"May 11, 2026, 5:13:26 PM",Kudos,Activity,18463214905
"May 12, 2026, 12:35:04 PM",Kudos,Activity,18473730167
"May 14, 2026, 12:53:54 PM",Kudos,Activity,18502695206
"May 20, 2026, 7:21:13 PM",Kudos,Activity,18585642747
"May 26, 2026, 3:38:27 PM",Kudos,Activity,18652961884
"May 26, 2026, 3:38:39 PM",Kudos,Activity,18652843387
"May 27, 2026, 4:57:29 AM",Kudos,Activity,18666573599
"May 27, 2026, 4:58:22 AM",Kudos,Activity,18663964094
"May 31, 2026, 6:49:30 PM",Kudos,Activity,18733157330
"May 31, 2026, 6:49:39 PM",Kudos,Activity,18727957396
"May 31, 2026, 6:49:41 PM",Kudos,Activity,18727828864
"May 31, 2026, 6:49:43 PM",Kudos,Activity,18727882366
"Jun 6, 2026, 12:52:42 PM",Kudos,Activity,18808308665
"Jun 28, 2026, 6:27:31 PM",Kudos,Activity,19101888416
"Jul 1, 2026, 10:06:37 AM",Kudos,Activity,19133761332
"Jul 1, 2026, 10:07:27 AM",Kudos,Activity,19125758326
"Jul 1, 2026, 10:11:13 AM",Kudos,Activity,19133010670
"Jul 4, 2026, 11:17:41 AM",Kudos,Activity,19171850255
"Jul 4, 2026, 11:17:48 AM",Kudos,Activity,19171518932
"Jul 5, 2026, 7:04:06 PM",Kudos,Activity,19190881652
"Jul 19, 2026, 5:54:32 AM",Kudos,Activity,19367455217
"Jul 19, 2026, 5:57:44 AM",Kudos,Activity,19351541736
"Jul 26, 2026, 3:48:11 PM",Kudos,Activity,19474466787
"Aug 5, 2026, 7:01:40 PM",Kudos,Activity,19607588073
"Aug 5, 2026, 7:07:25 PM",Kudos,Activity,19602479311
"Aug 8, 2026, 5:48:01 PM",Kudos,Activity,19656267156
"Aug 8, 2026, 5:48:16 PM",Kudos,Activity,19657612254
"Aug 8, 2026, 5:48:33 PM",Kudos,Activity,19657540381
"Aug 9, 2026, 10:49:39 AM",Kudos,Activity,19666233518
"Aug 9, 2026, 10:49:59 AM",Kudos,Activity,19664795690
"Aug 10, 2026, 12:42:18 PM",Kudos,Activity,19672275007
"Aug 10, 2026, 12:42:41 PM",Kudos,Activity,19670978228
"Aug 10, 2026, 12:42:48 PM",Kudos,Activity,19670678533
"Aug 10, 2026, 12:43:55 PM",Kudos,Activity,19667974851
"Aug 10, 2026, 12:44:02 PM",Kudos,Activity,19667914072
"Aug 12, 2026, 5:26:31 AM",Kudos,Activity,19701069663
"Aug 16, 2026, 1:21:08 PM",Kudos,Activity,19763858849
"Aug 16, 2026, 1:21:20 PM",Kudos,Activity,19763126010
"Aug 16, 2026, 1:21:38 PM",Kudos,Activity,19761921725
"Aug 16, 2026, 2:01:55 PM",Kudos,Activity,19767115637
"Aug 23, 2026, 1:03:02 PM",Kudos,Activity,19862270934
"Aug 23, 2026, 2:06:25 PM",Kudos,Activity,19864889694
"Aug 24, 2026, 1:53:46 PM",Kudos,Activity,19876011323
"Aug 24, 2026, 1:53:57 PM",Kudos,Activity,19869344694
"Aug 24, 2026, 1:54:00 PM",Kudos,Activity,19869422496
"Aug 24, 2026, 6:33:30 PM",Kudos,Activity,19881708830
"Sep 1, 2026, 6:54:07 PM",Kudos,Activity,19994644827
"Sep 6, 2026, 3:09:10 PM",Kudos,Activity,20060827314
"Sep 6, 2026, 3:09:24 PM",Kudos,Activity,20057840884
"Sep 12, 2026, 9:19:37 AM",Kudos,Activity,20130904917
"Sep 12, 2026, 5:25:31 PM",Kudos,Activity,20147334104
"Sep 12, 2026, 5:25:56 PM",Kudos,Activity,20145714536
"Sep 13, 2026, 10:01:42 AM",Kudos,Activity,20148655834
"Sep 13, 2026, 10:01:47 AM",Kudos,Activity,20147774263
"Sep 13, 2026, 10:02:30 AM",Kudos,Activity,20145807871
"Sep 13, 2026, 7:42:40 PM",Kudos,Activity,20162564327
"Sep 27, 2023, 4:27:49 AM",Like,Comment,1638958121
"May 27, 2024, 6:49:35 PM",Like,Comment,1814718467
"Jun 23, 2024, 3:45:22 PM",Like,Comment,1837893590
"Sep 2, 2024, 3:05:53 PM",Like,Comment,1899635524
"Sep 15, 2024, 3:30:17 PM",Like,Comment,1911908678
"Jan 12, 2025, 12:19:05 AM",Like,Comment,2012866571
"Mar 9, 2025, 12:06:49 PM",Like,Comment,2064637962
"May 14, 2025, 4:15:40 PM",Like,Comment,2143536774
"Jun 29, 2025, 4:32:26 PM",Like,Comment,2194942291
"Jun 29, 2025, 4:32:28 PM",Like,Comment,2194838888
"Jun 29, 2025, 4:32:26 PM",Like,Comment,2194922060
"Jul 12, 2025, 2:40:32 PM",Like,Comment,2207580946
"Apr 4, 2026, 7:16:18 PM",Like,Comment,2495407097
"Apr 10, 2026, 5:46:24 PM",Like,Comment,2502473652
"Apr 13, 2026, 7:47:27 AM",Like,Comment,2507538141
"Apr 18, 2026, 2:39:57 PM",Like,Comment,2513458147
"Apr 25, 2026, 4:46:24 PM",Like,Comment,2523732244
"May 2, 2026, 1:39:48 PM",Like,Comment,2533801575
"May 27, 2026, 4:57:20 AM",Like,Comment,2566741988
"Aug 16, 2026, 1:20:19 PM",Like,Comment,2664352007
"Aug 16, 2026, 1:25:21 PM",Like,Comment,2664375109
"Sep 11, 2026, 5:07:54 AM",Like,Comment,2695177977
